"lon","lat","type","year","flr","pptY0","pptY1","pptY2","pptY0Y1","pptY1Y2","tmaxY0","tmaxY1","tmaxY2","tmaxY0Y1","tmaxY1Y2","tminY0","tminY1","tminY2","tminY0Y1","tminY1Y2","vpdmaxY0","vpdmaxY1","vpdmaxY2","vpdmaxY0Y1","vpdmaxY1Y2","vpdminY0","vpdminY1","vpdminY2","vpdminY0Y1","vpdminY1Y2"
-115.624999733528,36.2916663699918,"YUJA",2010,FALSE,701.518005371094,678.289001464844,698.393005371094,23.2289772033691,-20.1039943695068,22.7099990844727,22.0769996643066,25.2730007171631,0.632999420166016,-3.19600105285645,-7.67399978637695,-7.29500007629395,-10.5080003738403,-0.378999710083008,3.21300029754639,22.0139999389648,22.7569999694824,28.9570007324219,-0.743000030517578,-6.20000076293945,0.85699999332428,1.39100003242493,0.648000001907349,-0.534000039100647,0.743000030517578
-114.583332983528,36.0833330199918,"YUJA",2010,FALSE,164.540008544922,124.157005310059,190.328994750977,40.382999420166,-66.1719970703125,40.6459999084473,39.5550003051758,40.7690010070801,1.09099960327148,-1.2140007019043,2.00399994850159,3.10700011253357,1.89999997615814,-1.10300016403198,1.20700013637543,68.2350006103516,62.6209983825684,67.5299987792969,5.6140022277832,-4.90900039672852,2.4449999332428,2.96600008010864,2.44000005722046,-0.521000146865845,0.526000022888184
-115.499999723528,35.8749996699918,"YUJA",2010,FALSE,264.829010009766,173.154998779297,481.605010986328,91.6739959716797,-308.450012207031,36.943000793457,35.6450004577637,36.1660003662109,1.29800033569336,-0.520999908447266,-3.00500011444092,-2.26600003242493,-2.68099999427795,-0.739000082015991,0.414999961853027,55.9519996643066,50.8370018005371,52.7490005493164,5.11499786376953,-1.9119987487793,1.16600000858307,1.53900003433228,1.32500004768372,-0.373000025749207,0.21399998664856
-115.458333053528,35.8333329999918,"YUJA",2010,FALSE,223.776000976562,127.65299987793,288.740997314453,96.1230010986328,-161.087997436523,40.3899993896484,38.9589996337891,38.5509986877441,1.43099975585938,0.408000946044922,-2.01900005340576,-1.09500002861023,-1.4190000295639,-0.924000024795532,0.324000000953674,68.8280029296875,62.1870002746582,61.3370018005371,6.6410026550293,0.849998474121094,1.35500001907349,1.6690000295639,1.65499997138977,-0.314000010490417,0.0140000581741333
-115.374999713528,35.7916663299918,"YUJA",2010,FALSE,148.125,107.580993652344,142.337997436523,40.544002532959,-34.7570037841797,40.5060005187988,39.6609992980957,40.4300003051758,0.845001220703125,-0.769001007080078,-0.116999998688698,0.76800000667572,0.0040000001899898,-0.884999990463257,0.763999998569489,67.9039993286133,64.1640014648438,68.3610000610352,3.73999786376953,-4.19699859619141,1.48699998855591,1.86699998378754,1.9889999628067,-0.379999995231628,-0.121999979019165
-115.333333043528,35.7916663299918,"YUJA",2010,FALSE,136.885009765625,105.292999267578,120.331001281738,31.5919990539551,-15.0380001068115,40.568000793457,39.8030014038086,40.6959991455078,0.764999389648438,-0.892997741699219,0.303999990224838,1.00100004673004,0.187999993562698,-0.697000026702881,0.813000082969666,67.9069976806641,64.6220016479492,69.322998046875,3.28499603271484,-4.70099639892578,1.67200005054474,1.84099996089935,1.92700004577637,-0.168999910354614,-0.0860000848770142
-114.249999623528,35.6249996499918,"YUJA",2010,FALSE,198.89599609375,133.436004638672,112.678001403809,65.4599914550781,20.7580013275146,37.7949981689453,36.5660018920898,37.6749992370605,1.22899627685547,-1.1089973449707,-1.08899998664856,0.243000000715256,-0.488000005483627,-1.33200001716614,0.731000006198883,57.4869995117188,54.3219985961914,56.7630004882812,3.16500091552734,-2.44100189208984,1.49199998378754,1.80900001525879,1.72899997234344,-0.317000031471252,0.0800000429153442
-115.499999723528,35.4583329699918,"YUJA",2010,FALSE,211.598999023438,165.087005615234,231.245010375977,46.5119934082031,-66.1580047607422,33.734001159668,32.9900016784668,34.5270004272461,0.743999481201172,-1.5369987487793,-3.125,-2.26399993896484,-2.74900007247925,-0.861000061035156,0.485000133514404,45.3559989929199,42.2060012817383,47.2060012817383,3.14999771118164,-5,1.19599997997284,1.66799998283386,1.32099997997284,-0.472000002861023,0.347000002861023
-115.416666383528,35.1666662799918,"YUJA",2010,FALSE,273.591003417969,216.405990600586,244.307006835938,57.185001373291,-27.9010028839111,32.7869987487793,31.5100002288818,32.7089996337891,1.27699851989746,-1.19899940490723,-1.04900002479553,-0.523000001907349,-0.861999988555908,-0.526000022888184,0.33899998664856,42.4379997253418,38.6619987487793,41.75,3.7760009765625,-3.0880012512207,1.66600000858307,2.01399993896484,1.72000002861023,-0.347999930381775,0.293999910354614
-115.458333053528,34.9999995999918,"YUJA",2010,FALSE,215.037002563477,188.302001953125,213.291000366211,26.7350063323975,-24.9890079498291,35.5940017700195,34.4179992675781,35.3810005187988,1.17600250244141,-0.963001251220703,0.305999994277954,0.717000007629395,0.152999997138977,-0.41100001335144,0.564000010490417,51.0429992675781,46.3250007629395,49.390998840332,4.71799850463867,-3.06599807739258,1.8860000371933,2.37599992752075,1.90199995040894,-0.489999890327454,0.473999977111816
-113.916666263528,34.7083329099918,"YUJA",2010,FALSE,218.294006347656,179.72900390625,165.162994384766,38.564998626709,14.5660009384155,38.0929985046387,36.8409996032715,37.9090003967285,1.25199890136719,-1.06800079345703,1.57299995422363,2.5090000629425,1.37100005149841,-0.936000108718872,1.13800001144409,56.6080017089844,57.007999420166,55.7690010070801,-0.399997711181641,1.23899841308594,2.28500008583069,2.62800002098083,2.43700003623962,-0.342999935150146,0.190999984741211
-116.249999783528,34.0833328599918,"YUBR",2010,FALSE,202.276016235352,111.41300201416,130.156997680664,90.8630065917969,-18.7439994812012,36.2280006408691,35.242000579834,36.0470008850098,0.986000061035156,-0.805000305175781,0.239999994635582,0.38400000333786,0.264999985694885,-0.144000008702278,0.119000017642975,52.6699981689453,49.9259986877441,49.6290016174316,2.74399948120117,0.2969970703125,1.58500003814697,1.91799998283386,1.50899994373322,-0.33299994468689,0.409000039100647
-116.208333113528,34.0833328599918,"YUBR",2010,FALSE,205.182998657227,116.245994567871,130.632995605469,88.9370040893555,-14.3870048522949,35.6160011291504,34.726001739502,35.4550018310547,0.889999389648438,-0.729000091552734,0.223000004887581,0.316000014543533,0.28099998831749,-0.0930000096559525,0.0350000262260437,50.4490013122559,48.0499992370605,47.9129981994629,2.39900207519531,0.137001037597656,1.59300005435944,1.89199995994568,1.52100002765656,-0.298999905586243,0.370999932289124
-116.166666443528,34.0416661899918,"YUBR",2010,FALSE,209.856002807617,129.691009521484,137.111999511719,80.1650009155273,-7.42099189758301,35.4739990234375,34.648998260498,35.3030014038086,0.825000762939453,-0.654003143310547,-0.731000006198883,-0.426999986171722,-0.368999987840652,-0.304000020027161,-0.05799999833107,50.2669982910156,47.7960014343262,47.3870010375977,2.47099685668945,0.409000396728516,1.4210000038147,1.76400005817413,1.43099999427795,-0.343000054359436,0.333000063896179
-116.041666433528,34.0416661899918,"YUBR",2010,FALSE,209.494003295898,128.298004150391,146.365997314453,81.1959991455078,-18.0679931640625,36.8359985351562,35.7620010375977,36.5190010070801,1.07399749755859,-0.756999969482422,1.08599996566772,1.27300000190735,1.1690000295639,-0.187000036239624,0.103999972343445,54.1959991455078,50.923999786377,50.8310012817383,3.27199935913086,0.0929985046386719,1.72800004482269,2.06599998474121,1.76400005817413,-0.337999939918518,0.301999926567078
-116.124999773528,33.9999995199918,"YUBR",2010,FALSE,223.242004394531,138.5830078125,146.264999389648,84.6590042114258,-7.68199443817139,34.5139999389648,33.6980018615723,34.3660011291504,0.815998077392578,-0.667999267578125,-0.662000000476837,-0.40200001001358,-0.386999994516373,-0.259999990463257,-0.0150000154972076,46.875,44.726001739502,45.0639991760254,2.14899826049805,-0.337997436523438,1.41700005531311,1.77300000190735,1.42799997329712,-0.355999946594238,0.34500002861023
-116.083333103528,33.9999995199918,"YUBR",2010,FALSE,218.54899597168,134.876007080078,142.931991577148,83.6729965209961,-8.05599784851074,34.7820014953613,33.9020004272461,34.6020011901855,0.880001068115234,-0.700000762939453,-0.499000012874603,-0.194000005722046,-0.160999998450279,-0.305000007152557,-0.0330000072717667,47.3559989929199,45.0029983520508,45.6629981994629,2.35300064086914,-0.659999847412109,1.41199994087219,1.79900002479553,1.46300005912781,-0.38700008392334,0.335999965667725
-115.999999763528,33.9999995199918,"YUBR",2010,FALSE,220.958999633789,129.004013061523,145.817993164062,91.9549865722656,-16.8139915466309,35.9280014038086,34.867000579834,35.6570014953613,1.06100082397461,-0.790000915527344,1.3289999961853,1.04499995708466,1.23199999332428,0.284000039100647,-0.187000036239624,50.7980003356934,48.2490005493164,48.6139984130859,2.54899978637695,-0.364997863769531,1.68599998950958,1.90299999713898,1.79900002479553,-0.217000007629395,0.103999972343445
-116.124999773528,33.9583328499918,"YUBR",2010,FALSE,220.285995483398,139.363998413086,145.5419921875,80.9219970703125,-6.1779932975769,34.9220008850098,34.0929985046387,34.7970008850098,0.829002380371094,-0.704002380371094,-0.28099998831749,-0.097000002861023,-0.0590000003576279,-0.183999985456467,-0.0380000025033951,47.9329986572266,46.0589981079102,46.306999206543,1.87400054931641,-0.248001098632812,1.4539999961853,1.82299995422363,1.59899997711182,-0.36899995803833,0.223999977111816
-115.958333093528,33.9583328499918,"YUBR",2010,FALSE,179.464996337891,134.291000366211,118.281005859375,45.1739959716797,16.0099945068359,38.5950012207031,37.351001739502,38.2190017700195,1.24399948120117,-0.868000030517578,1.87800002098083,2.51699995994568,1.70200002193451,-0.638999938964844,0.814999938011169,60.048999786377,56.2109985351562,55.8019981384277,3.8380012512207,0.409000396728516,1.82299995422363,2.1470000743866,1.83399999141693,-0.324000120162964,0.313000082969666
-115.916666423528,33.8333328399918,"YUBR",2010,FALSE,207.361999511719,144.633010864258,134.233001708984,62.7289924621582,10.4000101089478,36.6059989929199,35.4729995727539,36.3600006103516,1.13299942016602,-0.887001037597656,0.75900000333786,1.15100002288818,0.924000024795532,-0.392000019550323,0.226999998092651,52.4020004272461,49.7360000610352,50.2350006103516,2.66600036621094,-0.499000549316406,1.55799996852875,2.00799989700317,1.73199999332428,-0.449999928474426,0.275999903678894
-113.916666263528,37.0833330999918,"YUJA",2011,TRUE,380.277008056641,242.154998779297,209.919006347656,138.122009277344,32.2359924316406,36.5449981689453,36.8030014038086,35.7299995422363,-0.258003234863281,1.07300186157227,1.67299997806549,1.64800000190735,2.61299991607666,0.0249999761581421,-0.964999914169312,53.6040000915527,54.6969985961914,49.6259994506836,-1.09299850463867,5.07099914550781,3.18600010871887,2.57999992370605,3.65300011634827,0.606000185012817,-1.07300019264221
-115.208333033528,36.4583330499918,"YUJA",2011,TRUE,157.156005859375,163.832000732422,133.740997314453,-6.67599582672119,30.0909957885742,35.109001159668,34.8440017700195,34.2760009765625,0.264999389648438,0.568000793457031,-0.333999991416931,-1.55799996852875,-0.208000004291534,1.22399997711182,-1.35000002384186,49.1870002746582,48.9389991760254,46.0610008239746,0.248001098632812,2.87799835205078,2.4210000038147,2.12899994850159,2.56900000572205,0.29200005531311,-0.440000057220459
-117.999999923528,34.9999995999918,"YUBR",2011,TRUE,287.648986816406,96.6149978637695,100.659996032715,191.033996582031,-4.04499864578247,37.5060005187988,38.875,38.0139999389648,-1.36899948120117,0.861000061035156,-0.851000010967255,-1.30400002002716,-0.06700000166893,0.453000009059906,-1.23699998855591,56.9179992675781,61.1860008239746,57.9249992370605,-4.26800155639648,3.26100158691406,0.865000009536743,0.717999994754791,1.19599997997284,0.147000014781952,-0.477999985218048
-117.541666553528,37.4166664599918,"YUBR",2011,FALSE,434.018005371094,279.260986328125,230.261001586914,154.75700378418,49,26.5410003662109,26.8880004882812,26.8700008392334,-0.347000122070312,0.0179996490478516,-9.02299976348877,-8.0310001373291,-7.55299997329712,-0.991999626159668,-0.478000164031982,27.5699996948242,29.5520000457764,29.125,-1.98200035095215,0.427000045776367,0.971000015735626,0.619000017642975,1.05599999427795,0.351999998092651,-0.436999976634979
-113.958332933528,37.0833330999918,"YUJA",2011,FALSE,333.68798828125,226.039001464844,189.609008789062,107.649002075195,36.429988861084,38.1319999694824,38.3460006713867,37.3429985046387,-0.214000701904297,1.00300216674805,2.42300009727478,2.21900010108948,3.05800008773804,0.203999996185303,-0.83899998664856,59.4869995117188,59.7220001220703,54.6399993896484,-0.235000610351562,5.08200073242188,3.23499989509583,2.83599996566772,3.90300011634827,0.398999929428101,-1.06700015068054
-114.041666273528,36.9999997599918,"YUJA",2011,FALSE,259.092987060547,193.337005615234,159.888000488281,65.7559967041016,33.4489974975586,41.2449989318848,41.0359992980957,40.3199996948242,0.208999633789062,0.715999603271484,0.0370000004768372,-0.667999982833862,-0.509999990463257,0.7049999833107,-0.157999992370605,70.0490036010742,69.0100021362305,65.7519989013672,1.03900146484375,3.25800323486328,1.36699998378754,1.6599999666214,1.40699994564056,-0.292999982833862,0.253000020980835
-114.458332973528,36.7499997399918,"YUJA",2011,FALSE,223.030990600586,159.380004882812,134.656997680664,63.6509971618652,24.7229995727539,41.5289993286133,41.3709983825684,40.4770011901855,0.158000946044922,0.893997192382812,0.377000004053116,0.128000006079674,0.345999985933304,0.248999997973442,-0.21799997985363,72.161003112793,70.9280014038086,66.7809982299805,1.23300170898438,4.14700317382812,1.57000005245209,1.69799995422363,1.51999998092651,-0.127999901771545,0.177999973297119
-113.999999603528,36.6249997299918,"YUJA",2011,FALSE,274.580017089844,203.462997436523,177.358001708984,71.1170120239258,26.1049919128418,35.476001739502,35.4980010986328,34.4169998168945,-0.0219993591308594,1.08100128173828,-0.603999972343445,-1.22500002384186,0.155000001192093,0.621000051498413,-1.37999999523163,48.5979995727539,50.5029983520508,45.7669982910156,-1.90499877929688,4.73600006103516,2.40000009536743,1.78600001335144,2.28999996185303,0.614000082015991,-0.503999948501587
-113.999999603528,36.5833330599918,"YUJA",2011,FALSE,248.154998779297,176.863006591797,151.759994506836,71.2919998168945,25.1030006408691,37.1040000915527,37.109001159668,36.0449981689453,-0.00500106811523438,1.06400299072266,0.65200001001358,-0.27700001001358,0.684000015258789,0.929000020027161,-0.961000025272369,54.9049987792969,55.9010009765625,50.8860015869141,-0.996002197265625,5.01499938964844,2.4760000705719,2.15599989891052,2.63000011444092,0.320000171661377,-0.474000215530396
-113.999999603528,36.5416663899918,"YUJA",2011,FALSE,246.634002685547,173.054000854492,147.249008178711,73.5800018310547,25.8049964904785,37.8650016784668,37.8610000610352,36.7869987487793,0.00400161743164062,1.07400131225586,1.20299994945526,0.273999989032745,1.21599996089935,0.928999960422516,-0.941999971866608,57.5979995727539,58.3250007629395,53.2400016784668,-0.727001190185547,5.08499908447266,2.6340000629425,2.34899997711182,2.79800009727478,0.285000085830688,-0.449000120162964
-113.958332933528,36.4166663799918,"YUJA",2011,FALSE,226.367004394531,158.014999389648,132.841995239258,68.3519973754883,25.1730041503906,41.2610015869141,41.257999420166,40.3720016479492,0.00300216674804688,0.885997772216797,2.17799997329712,1.78999996185303,2.40799999237061,0.388000011444092,-0.618000030517578,70.4020004272461,68.4960021972656,65.8600006103516,1.90599822998047,2.63600158691406,2.55999994277954,2.44400000572205,2.42700004577637,0.115999937057495,0.0169999599456787
-115.416666383528,36.1249996899918,"YUJA",2011,FALSE,178.35400390625,199.426010131836,165.25,-21.0719985961914,34.1760025024414,37.1110000610352,37.2939987182617,36.4739990234375,-0.182998657226562,0.819999694824219,-0.799000024795532,-2.12100005149841,-1.02400004863739,1.32200002670288,-1.09700000286102,56.9519996643066,57.3969993591309,53.056999206543,-0.444999694824219,4.34000015258789,1.37600004673004,0.977999985218048,1.43499994277954,0.398000061511993,-0.456999957561493
-115.749999743528,35.6249996499918,"YUJA",2011,FALSE,220.375,195.266998291016,148.501998901367,25.1079998016357,46.7650032043457,38.4749984741211,38.701000213623,37.8959999084473,-0.226001739501953,0.805000305175781,-0.935999989509583,0.386999994516373,-0.228000000119209,-1.32299995422363,0.615000009536743,60.5330009460449,61.484001159668,57.5429992675781,-0.951000213623047,3.94100189208984,1.42999994754791,1.64900004863739,1.375,-0.219000101089478,0.27400004863739
-115.583333063528,35.5416663099918,"YUJA",2011,FALSE,393.936981201172,332.632995605469,268.848999023438,61.3039855957031,63.784008026123,30.8129997253418,30.556999206543,29.7929992675781,0.256000518798828,0.763999938964844,-3.22199988365173,-3.26600003242493,-2.34999990463257,0.0440001487731934,-0.916000127792358,37.6539993286133,37.3600006103516,35.2480010986328,0.293998718261719,2.11199951171875,1.88900005817413,1.19700002670288,1.7849999666214,0.692000031471252,-0.587999939918518
-115.041666353528,35.4999996399918,"YUJA",2011,FALSE,260.894012451172,221.131988525391,146.255996704102,39.762020111084,74.8759918212891,36.007999420166,36.5449981689453,36.3170013427734,-0.536998748779297,0.227996826171875,-0.324999988079071,-0.796999990940094,0.254999995231628,0.472000002861023,-1.05200004577637,52.4879989624023,54.351001739502,52.6710014343262,-1.86300277709961,1.68000030517578,2.13599991798401,1.31700003147125,1.87399995326996,0.818999886512756,-0.556999921798706
-115.624999733528,35.4166662999918,"YUJA",2011,FALSE,188.488006591797,198.199005126953,152.666000366211,-9.71099758148193,45.5330085754395,36.1559982299805,36.0099983215332,35.1780014038086,0.145999908447266,0.831996917724609,-2.1470000743866,-1.73099994659424,-1.53799998760223,-0.416000127792358,-0.192999958992004,52.7220001220703,52.7690010070801,49.0830001831055,-0.0470008850097656,3.68600082397461,1.26900005340576,1.35699999332428,1.17700004577637,-0.0879999399185181,0.179999947547913
-115.374999713528,35.4166662999918,"YUJA",2011,FALSE,203.908996582031,186.27099609375,142.235000610352,17.6380081176758,44.0359954833984,39.4609985351562,39.8009986877441,39.0499992370605,-0.340000152587891,0.750999450683594,1.38399994373322,0.563000023365021,1.56900000572205,0.820999920368195,-1.00600004196167,63.7760009765625,64.75,60.7459983825684,-0.9739990234375,4.00400161743164,1.92700004577637,1.59800004959106,1.74899995326996,0.328999996185303,-0.150999903678894
-115.833333083528,35.3749996299918,"YUJA",2011,FALSE,224.103988647461,219.149993896484,186.761993408203,4.95399761199951,32.387996673584,36.6689987182617,36.9459991455078,36.0060005187988,-0.277000427246094,0.939998626708984,-0.374000012874603,-0.354000002145767,0.437999993562698,-0.0200000107288361,-0.791999995708466,53.8240013122559,55.4379997253418,51.0740013122559,-1.61399841308594,4.36399841308594,2.18300008773804,1.75899994373322,2.36700010299683,0.424000144004822,-0.608000159263611
-115.333333043528,35.3333329599918,"YUJA",2011,FALSE,233.104995727539,211.355010986328,164.386993408203,21.7499866485596,46.9680023193359,37.4039993286133,37.6829986572266,36.8730010986328,-0.278999328613281,0.80999755859375,0.418000012636185,-0.493999987840652,0.751999974250793,0.912000000476837,-1.24599993228912,56.6430015563965,58.0550003051758,53.7210006713867,-1.4119987487793,4.33399963378906,1.84700000286102,1.26800000667572,1.63999998569489,0.578999996185303,-0.371999979019165
-115.583333063528,35.2916662899918,"YUJA",2011,FALSE,302.983001708984,286.287017822266,217.542999267578,16.6959991455078,68.7440032958984,31.9379997253418,32.298999786377,31.2099990844727,-0.361000061035156,1.0890007019043,-2.00200009346008,-2.25699996948242,-1.60800004005432,0.254999876022339,-0.648999929428101,39.5540008544922,41.5120010375977,38.0209999084473,-1.95800018310547,3.49100112915039,1.84200000762939,1.32400000095367,1.68700003623962,0.51800000667572,-0.36300003528595
-115.124999693528,35.2916662899918,"YUJA",2011,FALSE,256.005004882812,224.561004638672,172.621002197266,31.443998336792,51.9400062561035,34.7560005187988,35.2140007019043,34.5219993591309,-0.458000183105469,0.692001342773438,-0.955999970436096,-1.25699996948242,-0.361999988555908,0.300999999046326,-0.894999980926514,47.810001373291,49.7630004882812,46.7970008850098,-1.95299911499023,2.96599960327148,2.08200001716614,1.38800001144409,1.85800004005432,0.694000005722046,-0.47000002861023
-115.499999723528,35.1666662799918,"YUJA",2011,FALSE,159.468002319336,187.833999633789,142.042999267578,-28.3660011291504,45.7909927368164,36.1380004882812,36.6650009155273,35.4720001220703,-0.527000427246094,1.19300079345703,-0.142000004649162,-0.782000005245209,0.449999988079071,0.639999985694885,-1.23199999332428,51.6539993286133,54.3969993591309,49.1640014648438,-2.74300003051758,5.23299789428711,1.86199998855591,1.33800005912781,1.91100001335144,0.523999929428101,-0.572999954223633
-115.458333053528,35.1666662799918,"YUJA",2011,FALSE,211.619003295898,219.803009033203,168.514999389648,-8.18400764465332,51.2880096435547,34.1100006103516,34.7639999389648,33.3699989318848,-0.653999328613281,1.39400100708008,-0.319999992847443,-0.416999995708466,0.236000001430511,0.097000002861023,-0.652999997138977,44.8089981079102,48.3190002441406,43.8569984436035,-3.51000213623047,4.46200180053711,2.24900007247925,1.77199995517731,2.23300004005432,0.477000117301941,-0.461000084877014
-115.708333073528,35.1249996099918,"YUJA",2011,FALSE,188.931991577148,212.488998413086,170.046005249023,-23.5570030212402,42.4429969787598,36.9169998168945,37.560001373291,36.2220001220703,-0.643001556396484,1.3380012512207,1.35000002384186,1.8289999961853,2.5090000629425,-0.478999972343445,-0.680000066757202,54.0219993591309,57.5940017700195,51.810001373291,-3.57200241088867,5.78400039672852,2.91400003433228,2.35199999809265,2.89000010490417,0.562000036239624,-0.538000106811523
-117.499999883528,34.9166662599918,"YUBR",2011,FALSE,265.063995361328,134.335006713867,102.123001098633,130.72900390625,32.2120018005371,37.435001373291,38.7439994812012,37.5449981689453,-1.30899810791016,1.19900131225586,0.112999998033047,-0.448000013828278,-0.0759999975562096,0.560999989509583,-0.372000008821487,56.7690010070801,60.234001159668,55.3530006408691,-3.46500015258789,4.88100051879883,1.18299996852875,1.10199999809265,1.29999995231628,0.0809999704360962,-0.197999954223633
-117.333333203528,34.9166662599918,"YUBR",2011,FALSE,220.77799987793,133.970001220703,86.6360015869141,86.8079986572266,47.3339958190918,39.3849983215332,40.1059989929199,39.1080017089844,-0.721000671386719,0.997997283935547,0.097000002861023,-0.620999991893768,0.257999986410141,0.717999994754791,-0.878999948501587,63.3470001220703,64.9140014648438,60.7449989318848,-1.56700134277344,4.16900253295898,0.907999992370605,1.01600003242493,1.14900004863739,-0.108000040054321,-0.133000016212463
